"logFC" "logCPM" "PValue" "FDR"
"ZC2HC1B" -1.40215521195444 5.24246303910706 0.00336889728803346 0.535574456957128
"IGHMBP2" 1.3974149227776 5.77019269621694 0.00340325328181284 0.536776114078684
"OR51A7" 1.39416058140179 5.72533285934001 0.00344733873714978 0.539481580030056
"ZNF490" -1.39045023008871 5.49383362840633 0.0034845244723732 0.541073718651996
"UBQLNL" 1.44159874675089 1.50328079795941 0.00356195619050803 0.548842649631279
"VPS13A" 1.41116101184726 3.81270795419783 0.00364416607914844 0.557223593369637
"SHMT1" 1.40850586128174 3.84593974770692 0.00370397159910683 0.562077690164461
"CPXCR1" -1.401897979948 4.69287241996438 0.00379867256212184 0.570450574205471
"PFKFB1" -1.41175763245862 2.57744050367184 0.00381610388615312 0.570450574205471
"NRDC" -1.40176817259478 3.48661609155188 0.00387598849630397 0.575110559773813
"DDAH1" 1.38007297805247 5.95568403335317 0.00391892463131251 0.577205730072212
"FAM25G" -1.36728114504348 5.55746766053034 0.00401288238860171 0.583271329683569
"ABCB1" 1.37919933055303 6.46076277458472 0.0040183437420165 0.583271329683569
"SYNJ2" 1.39480859772678 3.24963527764402 0.00409395973488146 0.589971996038924
"AMY2A" -1.37432407239982 5.11767112471054 0.00415686151261736 0.594757806851702
"PXN" 1.36837005104556 6.96310173483457 0.00427607466075163 0.595276491545446
"SOD1" -1.35903829526755 5.39936579508079 0.00432219380813819 0.595276491545446
"POLR3A" 1.4548310419174 0.266309086640183 0.00434606423999174 0.595276491545446
"BIN1" 1.38159955907739 4.06833674506352 0.00437594128264008 0.595276491545446
"PTPRQ" 1.3754172635759 4.85267238158162 0.00438653213723592 0.595276491545446
"BEND3" -1.37816537228384 4.75278051306197 0.00439551478385962 0.595276491545446
"MSH5-SAPCD1" 1.38058309225827 4.03152490401261 0.00440549481898806 0.595276491545446
"CIB3" 1.36424507349135 7.45773149737947 0.00443853454228534 0.595276491545446
"BTBD18" 1.35835042088656 6.04214666641699 0.00454782929308137 0.595276491545446
"BCAP31" -1.35987274619185 7.53514204547225 0.00457131216746667 0.595276491545446
"FRG1" -1.34958487035525 5.73507696326959 0.00459488884892822 0.595276491545446
"BMF" 1.37453662120553 3.61908749871155 0.00460242242344971 0.595276491545446
"PARP12" 1.3727997927107 4.02782558430379 0.00462524336832412 0.595276491545446
"TNFRSF10C" -1.38971178992925 1.91612714161101 0.00463593650506192 0.595276491545446
"MDK" -1.35296921060915 5.21447435577901 0.004648533344946 0.595276491545446
"ENOX1" 1.36476042082939 4.87729030698933 0.0046654847757323 0.595276491545446
"NUDT16" 1.3795960502411 2.56223013627 0.00470897355225851 0.595276491545446
"RP4-608O15.3" 1.37638882490345 2.71520777763245 0.00473970723765368 0.595276491545446
"KRTAP19-4" -1.3409737470947 5.52174718016096 0.00477053027972998 0.595276491545446
"MRPL9" 1.36883940985524 3.59147253417472 0.00477122061493155 0.595276491545446
"NCR1" 1.37775029944835 2.49359441747471 0.00478455968942223 0.595276491545446
"DERL1" -1.3579518719218 4.9172762348166 0.00482198584199942 0.596229619759817
"SETSIP" -1.37283597401167 2.71348164453833 0.00485542285402765 0.596680829380539
"GCLM" 1.3404208387388 5.76733181263949 0.00490073139941749 0.598576528425193
"TSPAN32" -1.38438186428355 1.4986707175291 0.00497549907543124 0.604025587757352
"VTA1" -1.33274998537251 5.63265210445846 0.0050218945511552 0.605985359964998
"SYT14" 1.37136436560893 2.1226631348625 0.00516555831113976 0.619588613954733
"RP11-577H5.5" 1.33143898941462 5.2545404324235 0.00527817898048656 0.628555298200582
"DCDC2B" 1.32498501004865 5.44288479763641 0.00533669325529681 0.628555298200582
"EML3" -1.34685015350991 4.38066031444011 0.00533682762157603 0.628555298200582
"ARFGAP2" 1.35248038072112 2.96037376532567 0.00539923532518548 0.628555298200582
"ALS2CL" 1.34346340170721 4.77530371833029 0.00543726270615148 0.628555298200582
"TMEM249" -1.32813600610532 5.9875494046281 0.00545857978704532 0.628555298200582
"ANKRD52" 1.32976788963847 7.15967119566179 0.00546708508886515 0.628555298200582
"CT47A6" -1.3450654570755 3.77594790734371 0.00549134727098506 0.628555298200582
"SH2D2A" 1.34350403192264 4.18829729941127 0.00552574086973398 0.628898382736599
"TRIM51" -1.31402748694921 5.65513030603503 0.00567073714242695 0.641495468203927
"TRIM39-RPP21" 1.36147717946341 1.77506113474923 0.0057004739324197 0.641495468203927
"ANGPTL3" -1.32449848310597 5.03901632056125 0.00578717422753303 0.642616395634144
"ATP5L" -1.33419914276455 4.21117618418936 0.00582838442266539 0.642616395634144
"CHRNA5" -1.33609405613265 3.35654473638876 0.00584673227212605 0.642616395634144
"VPS16" -1.33110961779387 4.03329551321938 0.00596544623312974 0.642616395634144
"REXO1" 1.31803303871544 5.08509239304586 0.00596663634715452 0.642616395634144
"JAKMIP3" -1.30463171010421 5.61619533760605 0.00597431771283119 0.642616395634144
"RP11-119J18.1" -1.32930336751039 4.2558077798005 0.00598896547078034 0.642616395634144
"FCRL6" -1.31038522630858 5.89134328206359 0.00602694540483637 0.642616395634144
"MYO5A" -1.31396283668162 6.50564716376754 0.00604324496196728 0.642616395634144
"FLYWCH2" 1.32281799962137 4.86808317270313 0.00605949691453918 0.642616395634144
"MPPED2" 1.33579463502081 2.76486795743878 0.0060633267822302 0.642616395634144
"RP13-210D15.9" 1.31079539231313 7.12197554575569 0.00614243705121944 0.644956044263766
"RBM4B" -1.32804230795054 3.29486917805445 0.00614979803576353 0.644956044263766
"CALN1" -1.32120336297701 3.79562669909128 0.00635069668439632 0.654325161584648
"HSD17B10" 1.33443436688807 2.17809538444903 0.00635679340931442 0.654325161584648
"TUNAR" -1.32771252441957 2.66914850374212 0.00636498226529367 0.654325161584648
"FAM182B" -1.30526054123646 6.13526386486271 0.00639476378330377 0.654325161584648
"AGPAT4" -1.30540252120514 6.15608946411391 0.00640424372924948 0.654325161584648
"OR10H5" -1.29511296731445 5.42682567789532 0.00643512839260025 0.654325161584648
"MICU1" -1.3274213994923 2.26905083486091 0.00651749987407941 0.659353737261034
"C5orf51" -1.29893391820212 6.02991283362779 0.0065697400504771 0.660648930918227
"KCNG2" -1.32644194650554 2.20608775112079 0.006611963394632 0.660648930918227
"ZNF565" 1.29267940209548 5.31561998315418 0.00662924642377134 0.660648930918227
"PLA2G10" 1.29498138214391 7.43815119573016 0.0068205067890654 0.667742098194549
"ADD1" -1.3271060693197 1.85862125597408 0.00686617110219371 0.667742098194549
"FIP1L1" -1.28265921624 5.46515310843501 0.00691490648199109 0.667742098194549
"HIST3H2BB" -1.29161464704154 6.64762544137769 0.00691835299052592 0.667742098194549
"ZNF180" 1.30391081662607 4.6655272942187 0.00696713874316014 0.667742098194549
"MOAP1" -1.27914766917221 5.61585036034334 0.00699368716182881 0.667742098194549
"POLL" -1.28932925332091 6.26465841362978 0.00705381145555931 0.667742098194549
"TNFRSF12A" 1.28411244180402 5.85965195138154 0.00705785065020477 0.667742098194549
"KCNS3" 1.30318827313347 3.79473426713543 0.00710041325990229 0.667742098194549
"KRTAP10-11" -1.28638932747426 6.61099223284716 0.00714497983892419 0.667742098194549
"MARCH7" -1.28770761835752 5.09752793762512 0.00715397421780569 0.667742098194549
"MAP1LC3C" -2.29678961781401 -3.42198141752941 0.00718793514029542 0.667742098194549
"GP6" -1.28407200095544 6.60948254605483 0.0072462582886839 0.667742098194549
"NDUFB8" 1.30802144872425 2.39126021640005 0.00733900118233221 0.667742098194549
"WDR87" -1.27325781531495 5.43924932556339 0.00734757137826555 0.667742098194549
"DCLK3" -1.28757093844153 4.96269864458881 0.00736164143573528 0.667742098194549
"TTYH2" 1.2707386863023 5.65134185490654 0.00741014103407499 0.667742098194549
"OR13C8" 1.28000647068506 6.74680176138268 0.00741777274599046 0.667742098194549
"NSUN4" -1.29951583523513 2.93281011418224 0.00742607142623379 0.667742098194549
"RP11-40A7.2" -1.27228669863555 5.38025001199192 0.00744400233357896 0.667742098194549
"MGRN1" 1.28190764301345 5.03758852096762 0.00751550923799122 0.667742098194549
"RSF1" 1.26591720720966 5.5304090725451 0.00760630592924725 0.667742098194549
"KIF2B" -1.28898883152369 4.26077015738239 0.00763711345831381 0.667742098194549
"SFTPA1" 1.29003256056975 4.0667378636946 0.00765734105986534 0.667742098194549
"CYLC2" -1.26546032726734 5.46166840090145 0.00768472183370603 0.667742098194549
"NAV2" 1.2735635628636 5.16491223634166 0.00768757546163298 0.667742098194549
"NRM" 1.27120355568552 5.92846897767597 0.00769600544204701 0.667742098194549
"TMED1" -1.29524134164776 2.69543544154661 0.00772089671625742 0.667742098194549
"AGBL3" -1.27419884000942 6.29751791691745 0.00772627989814905 0.667742098194549
"NIPAL3" 1.27424957207469 7.95148299892948 0.00777910521400849 0.667742098194549
"LIPE" -1.2722798480528 6.43859329863419 0.00779785468500265 0.667742098194549
"FTSJ1" -1.27131469687738 6.11908483379542 0.00784588282486942 0.667742098194549
"ERMN" 1.28322587889311 4.52176600964235 0.0078543919163998 0.667742098194549
"TPH1" 1.28395150535221 4.67947815361332 0.00785454394537198 0.667742098194549
"FAR2" 1.2694597648531 6.89114752535614 0.00789233010265796 0.667742098194549
"SLC38A7" 1.26947503013685 5.14823515725592 0.00790802810620551 0.667742098194549
"USP16" 1.2691745312222 6.35462405375961 0.00795953740913468 0.667742098194549
"C5orf56" -1.38889994674749 -0.38321262778149 0.00800473592187856 0.667742098194549
"PLXNB3" 1.28506624928146 3.21012832870138 0.00800601385497248 0.667742098194549
"AC109829.2" 1.26642703883714 7.23172973400091 0.00806673335040718 0.667742098194549
"CHKB-CPT1B" -1.27858001318504 4.75684122978529 0.00807064385533491 0.667742098194549
"OR52I1" 1.28629548857886 2.80848830993345 0.00813873098822695 0.667742098194549
"ZNF721" -1.25915420147172 5.82306706685837 0.00815938691122771 0.667742098194549
"RBMXL2" -1.27225230992708 4.88720296239472 0.00818346909127565 0.667742098194549
"FAM134C" 1.28746310100718 2.45193235038082 0.0082412487681434 0.667742098194549
"SUFU" -1.28432742729586 2.71045126244734 0.00824231382969278 0.667742098194549
"EDN2" 1.28426808751742 2.70960573992647 0.00826718787640398 0.667742098194549
"MYBBP1A" 1.27633670069123 3.83342639233529 0.00832621163465634 0.669808615477113
"RNASE8" -1.27421114799465 3.85175798877013 0.00840980287338683 0.673827045427246
"CFAP47" 1.25653344809865 6.49225055939659 0.00856818608825793 0.678301959073402
"CAPN6" -1.24730032112126 5.69916836091913 0.0085986508024911 0.678301959073402
"ANAPC10" 1.26843083838436 4.73441521681834 0.00861735579429194 0.678301959073402
"RSPH9" 1.24983835738918 5.27154844801491 0.00866759685101247 0.678301959073402
"JPH1" -1.30166103328659 1.19037035884723 0.00868549633305965 0.678301959073402
"ZNF274" 1.25184299984716 5.98059092217851 0.00869394884583101 0.678301959073402
"ZNF451" -1.24686668143307 5.34518313280686 0.00871578734020234 0.678301959073402
"ASMT" -1.36348740243387 -0.304313507468398 0.00873655361394527 0.678301959073402
"GEM" 1.26651554251928 4.01812057718207 0.00880663779720447 0.679551768562172
"PIGG" 1.24016265010151 5.58443527589093 0.0088330413201157 0.679551768562172
"SLC25A15" 1.25189267102453 7.76901076761124 0.0088820360893489 0.679551768562172
"ACTL8" -1.30857992146904 0.76114650455106 0.00888835122376762 0.679551768562172
"FSCN2" 1.24822790355719 5.1544766692338 0.00896894277399063 0.683106055915613
"CISD3" 1.28419834194564 1.75733020884666 0.00901012961740136 0.683643584720328
"MILR1" -1.24657318092094 6.34223073417733 0.00910791658886713 0.687568676726234
"MRAS" 1.24582964484178 6.50481820698912 0.00913051110824114 0.687568676726234
"ALKBH6" -1.27460196808977 2.00368757645761 0.00919124349436894 0.687702212062975
"NLRP10" 1.24540369763579 5.07001498990266 0.00928219276117387 0.687702212062975
"FOXO3" 1.24329446018348 6.35292775657607 0.0092890935656937 0.687702212062975
"AZIN1" -1.23292015099386 5.40057986497437 0.00941333901385287 0.687702212062975
"RHEBL1" -1.23891077425079 6.87704443053774 0.0094698906621026 0.687702212062975
"OR14I1" 1.23572471814493 5.89678907505037 0.0094869175616744 0.687702212062975
"KRT4" 1.28980128509128 1.10304757956625 0.009497822967034 0.687702212062975
"ANGPTL8" -1.23790773973442 6.86642863840024 0.00952743518127683 0.687702212062975
"PGLYRP4" 1.26964212183924 1.96285321535159 0.00957476234040643 0.687702212062975
"YTHDF2" -1.24846692159595 4.3775058510639 0.00964240219748825 0.687702212062975
"SGSM1" -1.23526927834481 6.03905729252054 0.00964690442549567 0.687702212062975
"VOPP1" 1.27939315352423 1.27838567422722 0.0096588546982366 0.687702212062975
"MEGF11" 1.24807767497578 4.7507457009517 0.00968226590464888 0.687702212062975
"CD5L" 1.23588453963102 7.51763572030313 0.00973846023140444 0.687702212062975
"LDLRAD1" -1.2271796939258 5.37701110112277 0.00976699646305925 0.687702212062975
"CTC-260F20.3" -1.23586251254823 7.87228719617879 0.00977016996362775 0.687702212062975
"PALMD" -1.23416319759376 6.48105730831204 0.00978179046880892 0.687702212062975
"SCMH1" -1.22560906587937 5.41142174126893 0.00981952438392147 0.687702212062975
"OSTF1" 1.24820992034877 3.79144734537811 0.00982757555066502 0.687702212062975
"RAB20" 1.22720426757079 5.81654568987785 0.0098712905465937 0.687702212062975
"RPS27L" 1.25898781181894 2.22942684603616 0.00991101991437584 0.687702212062975
"PPP1R9A" -1.25218769397481 2.67179488502481 0.00992552586560767 0.687702212062975
"S100A7" 1.24629569017078 3.68510416447967 0.00995128385043982 0.687702212062975
"SEZ6L2" 1.2300093255456 7.12051953063941 0.00999188163817964 0.687702212062975
"RNF10" 1.22118285276294 5.47851167748698 0.0100129345641392 0.687702212062975
"NOS2" 1.24236838815114 4.32650689991243 0.0100353230188269 0.687702212062975
"PTPN22" -1.25382811821152 2.39405216224508 0.0100592455760797 0.687702212062975
"HSP90B1" -1.22174783651031 5.77625109844902 0.0101292745960242 0.689547665557837
"LRCOL1" 1.22848339836549 6.23889025033853 0.0101550876810724 0.689547665557837
"CCDC183" 1.24147234422106 3.61494199993972 0.0102451202648231 0.69119647507636
"PYGB" -1.22671714088211 7.42149897059187 0.0102534957507264 0.69119647507636
"RABL2A" 1.22479791202742 6.67315411265679 0.010317293994884 0.69119647507636
"VPREB3" -1.24233569071774 3.0267121520897 0.0103173953396152 0.69119647507636
"AGPAT3" 1.22927853840944 4.95763157779684 0.0104228669302282 0.695934824931335
"C1QTNF6" 1.217821083508 5.84429941843113 0.0104755198147598 0.696871085614734
"ECE2" -1.32095482024665 -0.168579328892113 0.0105064683668139 0.696871085614734
"DPYSL4" -1.22026849456141 5.11399113158438 0.0106537906710153 0.704310498122466
"KIAA1683" 1.23200606346878 3.46637196519732 0.0108517448126003 0.713692310289018
"RFPL3" 1.21095212964135 5.81877865780637 0.0108669639378039 0.713692310289018
"CFC1" 1.7130675751166 -2.5433920308165 0.0110233130644321 0.716961276641243
"ATAD3C" 1.21210934496912 7.06719977424526 0.0110832941849177 0.716961276641243
"SCRT2" 1.20949626293977 5.23056650614651 0.0110955583682165 0.716961276641243
"KNCN" 1.22729743955257 3.73773983417568 0.0110993259757368 0.716961276641243
"TRIM71" -1.20889453107682 5.8982727872039 0.0111054017749172 0.716961276641243
"SFTA2" 1.21245938423706 6.24858674900113 0.0111505464425479 0.716961276641243
"ABTB2" -1.21328285861092 8.1315134188046 0.0111672866213403 0.716961276641243
"SLC4A9" -1.20742971828665 5.20509940638663 0.011277316857782 0.721712249131728
"PSMB3" 1.20047851571187 5.46176798018795 0.0113327178517127 0.722947997731395
"TCEB3CL" 1.20420042398306 5.25612138195066 0.0113861139902687 0.724048410600227
"ZUFSP" -1.20600024083362 6.59315563022689 0.0115195929667942 0.727184783388682
"DEFB114" -1.23025368031714 2.34372802658926 0.011550749741004 0.727184783388682
"ALDH16A1" -1.24855575054454 1.12039529606119 0.0116514102064271 0.727184783388682
"VHLL" 1.20377191192031 6.73046959789377 0.0116557485430712 0.727184783388682
"CYP2A6" 1.19482113752475 5.49145522209015 0.0116764308468456 0.727184783388682
"CIB4" -1.19798858844159 5.31012268429423 0.0116806085403092 0.727184783388682
"MAN1C1" -1.21874960741453 3.40017402796729 0.0116895562004471 0.727184783388682
"FGF21" -1.22615466148319 2.40320496003838 0.0117404629603678 0.727523532635511
"ANKRD18B" -1.22285095579907 2.61510418200792 0.0117736913025604 0.727523532635511
"NPRL2" -1.22876560806153 2.21228869051318 0.0118039612653657 0.727523532635511
"AGL" 1.22210853349321 2.57104390792278 0.0118878901701584 0.727835090199375
"CAB39" 1.19920289643379 6.05140204893692 0.0119325994534123 0.727835090199375
"CLSPN" 1.19952019482039 6.79777826795569 0.0119379593143884 0.727835090199375
"CEP131" 1.19899534448568 6.90253831452728 0.011961200511894 0.727835090199375
"HAS2" 1.20056083880607 7.87652490664413 0.0120045235664943 0.727835090199375
"KCNE2" -1.18858830292926 5.52338728593806 0.0120592103172841 0.727835090199375
"OR2AT4" 1.19856019840601 5.12057548335088 0.0120811520131498 0.727835090199375
"OR9G1" 1.22214833423553 2.29184186735871 0.0121279320602502 0.727835090199375
"pumpkin" 1.19595879926676 7.01088466557369 0.0121596234249619 0.727835090199375
