"logFC" "logCPM" "PValue" "FDR"
"RAE1" 1.78488481000828 7.39433774864506 0.000254466041087054 0.0629285094940095
"EMC9" 1.80395788111598 2.72062842819293 0.000259510604564081 0.0633933770734525
"MAP4K5" 1.78823191993465 3.1867761058747 0.000267483336768915 0.064553719503833
"BCKDHB" 1.76693539533331 6.20263863450266 0.000281171482916455 0.0670493568368989
"ZCCHC10" 1.78732777226638 2.45106436029909 0.000304529695277305 0.0707459735548133
"ADGRD2" 1.80210959314772 1.75992115015302 0.000305021149239078 0.0707459735548133
"KRT4" 1.81747330111151 1.33339917708657 0.00030726871844984 0.0707459735548133
"NLRP4" 1.73260110071422 5.88487209458921 0.000339107277447526 0.076294832493367
"TCEA3" 1.74229901944033 6.28520591414202 0.000341461690218179 0.076294832493367
"LARP4" 1.94521892620569 -0.664094968869608 0.000342795413329491 0.076294832493367
"SERPINA7" 1.70479386201628 5.92397152424949 0.00042148999993957 0.0927787493273575
"USP3" 1.81913735431989 0.244101924659802 0.000439099901913079 0.0948348969808063
"MAST1" 1.69972926139183 5.08929106653226 0.000440299806261045 0.0948348969808063
"RNF10" 1.68919656979676 5.66450198013026 0.000462045228795158 0.0984598721063385
"FSCN2" 1.68048380758644 5.31434606527517 0.000487143128481007 0.102715410595822
"PCBD1" 1.68606500458685 6.07052316923332 0.000501969812706942 0.104739138732633
"SNRPG" 1.68273241317291 6.08014166915775 0.00051557365663415 0.105795916961671
"OTOP1" 1.68916044899938 7.09046605993068 0.000517597716651378 0.105795916961671
"CALM1" 1.67115470625905 5.5144809066343 0.000527014726455189 0.106632646319433
"ANAPC10" 1.68194772044451 4.88059603525153 0.000539016228922394 0.107028388235772
"RNASEH2B" 1.68340922275167 7.09533916445533 0.000539656892407418 0.107028388235772
"EEF1E1-BLOC1S5" 1.67911989685875 6.46111364746014 0.00055074723206033 0.108157037307848
"IDE" 1.68005590607019 3.40938489611109 0.000561256831418619 0.109150830972295
"S100A4" 1.66918568983593 4.77583446896546 0.000618637998206661 0.119137684378029
"PCDHGA7" 1.6627168329487 3.52247965051153 0.000624504860450953 0.119137684378029
"ALS2CL" 1.65628896944532 4.8481194486198 0.000657839619635938 0.12431307000875
"CASP7" 1.65714086182599 4.78587430012425 0.000671459074191608 0.125700903879739
"USP53" 1.6506747242605 6.63106806671031 0.000678530354101989 0.125848532620527
"TBC1D3C" 1.64670505602777 4.80301542225832 0.000718098458817946 0.131660100996415
"NBPF11" 1.64373450662586 3.78910999992579 0.00072300989015055 0.131660100996415
"C20orf144" 1.62885314201984 7.04107800924038 0.000798109262090062 0.142840114657954
"S100A7" 1.62888199865596 3.80472581517231 0.000804524844189547 0.142840114657954
"AP2S1" 1.62263012424921 4.93684917201473 0.000805797661442203 0.142840114657954
"GATAD2A" 1.65803878703186 1.81127295587436 0.000834100558461947 0.145885796094116
"IL6ST" 1.63880554541502 2.64265404969217 0.000843048849170765 0.145885796094116
"FRMD6" 1.60382441991464 5.84764739590616 0.00086193945384111 0.145885796094116
"KCTD20" 1.61278053571999 6.20058442685746 0.000866854573174544 0.145885796094116
"THAP6" 1.61626485165787 7.67311467237383 0.000870330304355484 0.145885796094116
"TRIM39-RPP21" 1.65152348780429 1.83020259223988 0.000873238096889333 0.145885796094116
"KCNE3" 1.64094450260695 2.23846612747357 0.000894503543838921 0.145885796094116
"ARPC5L" 1.61172303677527 6.93964923699141 0.000900626025091793 0.145885796094116
"RP3-369A17.6" 1.61737230173391 4.72900902354146 0.000910710201575366 0.145885796094116
"CHRFAM7A" 1.60694200742732 3.62658990455575 0.0009253575463786 0.145885796094116
"TRPT1" 1.59521807333714 5.14480693551462 0.00092596855476482 0.145885796094116
"RPL7L1" 1.5912732133459 5.49843868662336 0.000936980719920367 0.145885796094116
"KIAA1755" 1.59042951300559 5.42955305068085 0.000939621377385621 0.145885796094116
"LRRC73" 1.76806866093436 -0.54234440407106 0.000940110814394225 0.145885796094116
"UBA52" 1.6105979580572 3.33843005543273 0.000942225368520541 0.145885796094116
"CENPL" 1.60235216420991 6.53145569046356 0.000953786979201523 0.145885796094116
"PRR4" 1.58823886837562 5.23389357921201 0.000953844203257769 0.145885796094116
"RP11-322N21.2" 1.58904598295467 5.85960762969808 0.00095988513614361 0.145885796094116
"DHTKD1" 1.59821687638545 6.20850846420107 0.000961356152185277 0.145885796094116
"OR52I1" 1.61315613369184 2.88999041239895 0.000984120263963963 0.148173912040002
"DAZ1" 1.58654032460191 5.11419973953941 0.000991228806018684 0.148173912040002
"TRMT11" 1.58077616077561 5.41349963838534 0.00100532497286529 0.149167885418256
"LHFP" 1.57193995667229 5.38231100377321 0.00106845050503606 0.153646158911904
"ZNF235" 1.57225341050445 5.54097633576147 0.00107375614899941 0.153646158911904
"TCTN2" 1.58618813100129 7.17531622374651 0.00107660848534825 0.153646158911904
"MAPKAP1" 1.5859307681603 7.0330157781184 0.00107891176210435 0.153646158911904
"TBRG4" 1.58296700286887 6.34832703096561 0.00108445936612848 0.153646158911904
"ZNF816" 1.59634994949358 4.30755492174501 0.00108860924492589 0.153646158911904
"DDX43" 1.60222108813012 2.72572992404743 0.00108919946909742 0.153646158911904
"MFSD6" 1.60757366160118 2.34691660030779 0.00110368802680293 0.154601222831396
"MAMDC2" 1.59154762643299 4.27643512191808 0.00111606311434505 0.155249029468373
"DVL2" 1.56130357927272 5.46899973608228 0.00115570901958121 0.159655223249871
"ZNF705B" 1.55507031859932 5.40454594260196 0.00120372947215699 0.165150034635457
"ZNF699" 1.58479471653785 2.72053588478409 0.00121831216698597 0.165890534875775
"EIF3F" 1.60568796212081 1.78214568104898 0.00122569013836627 0.165890534875775
"RALGAPB" -1.55548473788367 5.93319168223922 0.00123446638670232 0.165957021423047
"SSPN" 1.54973503752426 5.5208832674527 0.00125578000331753 0.167696861643023
"RPP40" 1.55450019558081 6.04577789696911 0.00127342468784188 0.168926953126892
"TIMM17A" 1.57176964557945 3.04788357515934 0.0012892718285401 0.169421166688884
"POLR3E" 1.55829434828571 6.5385827926596 0.00129564356488473 0.169421166688884
"AL008723.1" 1.55754593397885 6.62342059155047 0.00130445401357305 0.169421166688884
"WDR4" 1.54229417208842 5.39045744738838 0.00131491209576422 0.169421166688884
"P3H2" 1.55612346258574 3.6446096208399 0.00131943996822255 0.169421166688884
"OR4F21" 1.55459168194354 3.73080543756621 0.00134229852910549 0.170392683981338
"SNURF" 1.55411520520778 7.07006598579734 0.0013440189740428 0.170392683981338
"DENND6A" 1.54325863600303 5.05192845959557 0.0013586284680062 0.170451800046104
"SHMT1" 1.55251387101719 3.79275646935571 0.00136813058473868 0.170451800046104
"CDK6" 1.9216226501401 -1.72200382878565 0.00137001346949342 0.170451800046104
"ZNF565" 1.53207136240651 5.33113814489534 0.00140781543088448 0.174073770963254
"DUSP16" 1.54009244748004 6.10337603897108 0.00142367702430399 0.174955058121676
"TPX2" 1.54245901841288 6.42102578643274 0.00144109185337531 0.174987484685261
"OR14I1" 1.53369993540988 5.95362500274113 0.00144141255918667 0.174987484685261
"ARF3" 1.52593312535841 5.33533393425258 0.00146901842278079 0.176830018179337
"AP3M1" 1.61414322124496 0.623561111541075 0.00147424557116216 0.176830018179337
"C19orf12" 1.53674189942127 7.33510436747058 0.0015125925288994 0.18034964849038
"NOS2" 1.54891481032854 4.39015889665548 0.00153629448986304 0.181289079610095
"AK3" 1.57636331090765 1.51312794218984 0.00153857238948211 0.181289079610095
"PRDX3" 1.52124696870425 5.14511666863251 0.00155046175266309 0.181525250703813
"ATP6V1G2" 1.54510186311609 2.88458929899906 0.00156707850683326 0.181525250703813
"RP11-766F14.2" 1.52663919856346 6.1420719476612 0.0015677633853407 0.181525250703813
"PPP6R2" 1.52177775769922 6.01208030286195 0.00158332079271337 0.182272981602538
"KLHL12" 1.53478604607357 3.25339240247778 0.00160064184612634 0.183137122624786
"CAB39" 1.52176387100983 6.12689378863017 0.00161845945939561 0.183137122624786
"CACNG6" 1.51713795799555 5.98136912784819 0.00162391821361505 0.183137122624786
"BCL2" 1.54002673707751 2.85474070290041 0.00162761851068145 0.183137122624786
"RHD" 1.51111362220804 5.2040333016632 0.00164197452476689 0.183137122624786
"PRKAR2B" 1.53553916448617 4.56215593764514 0.00165280660164417 0.183137122624786
"GCM2" 1.50983310835036 5.6458870095157 0.00165482597948611 0.183137122624786
"ATF6" 1.51932951109972 6.68690495546061 0.00169476997111356 0.185367929797128
"peach" 1.52996432662074 4.28590006176862 0.00170052857564644 0.185367929797128
"OARD1" 1.52593718162686 4.19909611337011 0.00171041128085915 0.185367929797128
"ABCB1" 1.51706250487497 6.40290836379698 0.00171199975100937 0.185367929797128
"ODC1" 1.51149271307497 6.26090120992769 0.00175626013542925 0.189137885875179
"DRAM2" 1.52686451689585 2.91064595419682 0.00177468096081128 0.190099648802197
"N4BP2L1" 1.50623927402746 7.78379017444542 0.00185453874725592 0.197597157692996
"TFEB" 1.49192954908657 5.65468710616841 0.00186918571186483 0.198104015843198
"DEFB116" 1.50308258400703 6.47467638822513 0.00188341734043497 0.198561751296068
"BEX5" 1.50261324748587 3.67599786464887 0.00190172263577396 0.198710433576051
"RHBDF1" 1.48830132248588 5.39917459078721 0.00190466792704317 0.198710433576051
"AGAP3" 1.5014713084738 6.96337473285585 0.00192078293411214 0.199353383177203
"CCDC94" 1.48818623171885 5.89657444266124 0.00194248672656757 0.200029145128856
"TMPRSS11D" 1.48561209692091 5.55408314009874 0.00195138637979024 0.200029145128856
"ZNF891" 1.52528344952732 2.16278755042786 0.00195725188184593 0.200029145128856
"CACNA2D2" 1.4927144593926 6.19950806139535 0.00198188288691652 0.201518254354441
"SH2D2A" 1.50014581239482 4.14519377338647 0.00200602832312524 0.202943198689503
"ARFGAP2" 1.50745383765444 2.91444792881681 0.00201653340141516 0.202980806853001
"AMMECR1" 1.50959845764937 2.57045445196088 0.0020708285040784 0.207372936039705
"SLC2A4RG" 1.53173028658761 1.43388199001821 0.00208087265458443 0.207372936039705
"INTS6" 1.50120309624899 4.38552861120593 0.00210859263899746 0.207974867882908
"ACCS" 1.50164245718994 4.42832458251033 0.00211641583186253 0.207974867882908
"PEX26" 1.49720900332527 4.29845579571651 0.00212092060161762 0.207974867882908
"ABCB7" 1.47203585972871 5.43362537995917 0.00212844330867136 0.207974867882908
"PTPRA" 1.48379660970185 7.24195022156906 0.00215972917372741 0.209275573881894
"RRP1" 1.50603986870062 2.28686048944867 0.00216265008205043 0.209275573881894
"TMEM222" 1.51431932967102 1.75987074484097 0.00219881769536625 0.210380221146673
"APLF" 1.46641157381295 5.44784287434182 0.00221151954963347 0.210380221146673
"KCTD9" 1.46585833528501 5.36871342805132 0.00221273522778743 0.210380221146673
"MEIOC" 1.48945947904333 4.26756503351735 0.00221607641465468 0.210380221146673
"LDHA" 1.47857880237191 8.24066885944441 0.00222765279294459 0.210481665544684
"NATD1" 1.48100659102697 4.79627261380157 0.00224589985113547 0.211145587621267
"GABARAP" 1.46790034402546 5.96493693540353 0.00225576135744352 0.211145587621267
"VEGFD" 1.47350521499033 7.5913462742989 0.00230983412393455 0.21520133644899
"ETS1" 1.47693771250755 4.77648884326214 0.00232286634743239 0.215413591691751
"SENP2" 1.47334988383789 4.8292277844583 0.00233534645130162 0.215572925189045
"AC114783.1" 1.48197493379994 4.55883440146842 0.00235846791833157 0.216708581982108
"MAK16" 1.47823417153479 4.67491731495923 0.00237357689078508 0.217100998627014
"EPHB1" 1.4612864476656 4.98633186070428 0.00239622598401231 0.217763659808208
"SLCO5A1" 1.46629338016024 6.62629767365974 0.0024119794487824 0.217763659808208
"RP13-210D15.9" 1.46705371888502 7.07719330338011 0.00241343579838361 0.217763659808208
"RIMS4" 1.46284592094117 6.69112805890716 0.002470163652594 0.221882727018432
"RESP18" 1.51642993054353 1.03348384910598 0.00248513488724723 0.222230968421649
"NPBWR2" 1.45947006137482 4.88747056447124 0.00250807926287851 0.223285936509864
"MRPS18A" 1.44637544432791 5.83167086901368 0.00253673876101146 0.223670304213892
"AP1M2" 1.4453709226053 5.4177647005302 0.0025413056937506 0.223670304213892
"TTN" 1.46114036201197 3.930796519619 0.00255026228997304 0.223670304213892
"GLYCTK" 1.45820099609038 6.9199332155348 0.00255706153786537 0.223670304213892
"GOT1L1" -1.46483889452496 4.24023637689174 0.00258713467075523 0.225316932999557
"NDEL1" 1.46470454376373 4.57943950925165 0.00263119041381648 0.228161797312372
"PTPRQ" 1.45756393834848 4.75582521674696 0.00265604814460577 0.229324570623268
"DCC" 1.45958676323289 4.24444439202884 0.00267997808213585 0.229680981132226
"OR56A5" 1.44577796168666 6.11386711352386 0.00268571667348282 0.229680981132226
"EMID1" 1.44436583541492 6.08046165833942 0.00269457493715107 0.229680981132226
"PLA2G10" 1.44950181745437 7.39302775099784 0.00270639437484119 0.229710956451033
"OR13C8" 1.44639885055771 6.70825674570798 0.00275209753277953 0.232489006152318
"TSGA13" 1.43234958167506 5.4540218644328 0.00277362669521227 0.232489006152318
"HIST1H2BJ" 1.474597010059 2.02484234971832 0.00277394401030423 0.232489006152318
"FAM209A" 1.43475846494611 5.95461584906348 0.00280304056340367 0.233948773023079
"CLIP1" 1.44353686245483 6.92992772856254 0.00281479089864261 0.233954674235312
"RP11-1099M24.7" 1.44084910835761 6.54424095039205 0.00284562274506576 0.235539955398398
"TMEM78" 1.45344633732453 4.47723131868966 0.00287432295155583 0.236936473426398
"CDC23" 1.43655969143363 3.60801821541537 0.00292792497126384 0.23817740143579
"FGFR1OP2" 1.42287668256544 5.39997186894948 0.00294563808815467 0.23817740143579
"RHCE" 1.44745865194947 3.00515611636177 0.00295471745321878 0.23817740143579
"SH3BP5" 1.48538905308605 1.10630814549014 0.00297836052578023 0.23817740143579
"DHCR24" 1.51098009386536 0.355696568194762 0.00298226804095891 0.23817740143579
"ZNF112" 1.44667488895911 4.50056604055997 0.00299183728413951 0.23817740143579
"AGL" 1.45249846195602 2.57750186966947 0.00299467750140117 0.23817740143579
"B3GAT1" 1.4329690455394 6.70852080051214 0.003003402927992 0.23817740143579
"AC109829.2" 1.43348437473623 7.19289351528607 0.00300466574637091 0.23817740143579
"SETD9" 1.43310701287284 3.72340585616815 0.0030171602299615 0.23817740143579
"AC002429.5" 1.42913161028586 4.91877959196247 0.0030260572479391 0.23817740143579
"CCL26" 1.42976725812219 7.05812853233991 0.00307868068540731 0.23817740143579
"AC133551.1" 1.43226412304229 3.35700258706982 0.00308515294732564 0.23817740143579
"LRRFIP1" 1.41597167281257 5.43394138396802 0.00308583031573944 0.23817740143579
"RIMS2" 1.42888628227037 7.26594914324303 0.00309505944170258 0.23817740143579
"IRS4" 1.42860644633798 6.83849942953517 0.00309624324052777 0.23817740143579
"CDR2" 1.50786203689365 0.329658929011997 0.00311376137532604 0.23817740143579
"RP11-235E17.2" 1.42034640120203 6.03010305830874 0.00312287943520643 0.23817740143579
"PACS2" 1.41351768906279 5.34109203069648 0.00312498937289846 0.23817740143579
"SLC25A38" 1.41547254264368 5.13239347347742 0.00315132354622895 0.23817740143579
"PIM1" 1.42539794652807 6.92076985058702 0.00316556277340781 0.23817740143579
"BTBD18" 1.41474432789461 5.92552722886564 0.00317739152671247 0.23817740143579
"EGR2" 1.42327442715269 3.55632258916498 0.00319083613667889 0.23817740143579
"AC233755.1" 1.44210465899121 2.54756645067317 0.00319694084815216 0.23817740143579
"TIMM23B" 1.43776166422162 2.7576970061694 0.00320571335515903 0.23817740143579
"SFTA2" 1.41972550680049 6.23991524827862 0.0032152455812586 0.23817740143579
"MPDU1" 1.42832923996319 4.15582871176017 0.00321576002886151 0.23817740143579
"NOL12" 1.41946342070012 6.24618665024083 0.00322230921017917 0.23817740143579
"NCR1" 1.44385366801818 2.38337275114353 0.00323831576484692 0.238480526050179
"RIMBP3B" 1.43144722877484 2.91776249497982 0.00328096912096914 0.239456895654851
"CENPT" 1.41936603043731 8.30256260735995 0.00328127985892571 0.239456895654851
"ASCL2" 1.40622558651494 5.60403388916683 0.00330149960106977 0.239456895654851
"ANKRD52" 1.41887514061664 7.06711764464103 0.00330274830528818 0.239456895654851
"ZNF107" 1.41849817630486 6.98311427857891 0.00331134541941959 0.239456895654851
"CLHC1" 1.42467845227615 4.20278265232426 0.00332571969026309 0.239631263005971
"MTO1" 1.40229937368089 5.28095517049562 0.00335453486555924 0.239964555134894
"SLC16A2" 1.54494033996704 -0.445778247707227 0.00336357197345884 0.239964555134894
"USP17L7" 1.42499610191936 4.60267909190555 0.00338534046870548 0.239964555134894
"HSPA1A" 1.44161176053952 1.91176057716633 0.00339856580720444 0.239964555134894
"KLHL6" 1.41306753297301 6.52338541779627 0.00340461811706394 0.239964555134894
"PEX19" 1.40846571839917 6.08812021026315 0.00340805219087481 0.239964555134894
"TMC3" 1.41618437828047 3.93730153319092 0.00341420289618315 0.239964555134894
"CELF2" 1.39907029556998 5.58390978814099 0.00345844720307409 0.24034239441753
"OR2AP1" 1.39764033289633 5.26041066391496 0.00345849536965684 0.24034239441753
"GSE1" 1.41671474947606 4.15331253888331 0.00346222992526873 0.24034239441753
"TIGD4" 1.40772406587964 6.25270249280386 0.00347728161993728 0.24034239441753
"ACSM6" 1.41063792179829 7.51079413395263 0.0034795713834099 0.24034239441753
"KLF5" 1.40991244689782 3.46375264051629 0.00351582778158205 0.24047470370357
"RSL1D1" 1.40092547817465 6.04082611334408 0.00354745585503317 0.24047470370357
"KCTD3" 1.41366392018021 4.73130601430957 0.00355282765533788 0.24047470370357
"RPS3A" 1.39221455697303 5.28227551946013 0.00358111500953181 0.24047470370357
"WSB2" 1.40526368752948 6.63068199621185 0.0035854561125463 0.24047470370357
"RHOV" 1.39847194854958 5.01568466902094 0.00359131933760789 0.24047470370357
"ARPC4-TTLL3" 1.42692033575202 2.35965202048254 0.00359701923815558 0.24047470370357
"WDR86" 1.40978126857242 4.1094480339543 0.00359961956684356 0.24047470370357
"FAM111A" 1.4083241952551 3.99180183496098 0.00360357317663167 0.24047470370357
"RCBTB1" 1.42335219772514 2.49766299346729 0.00361185861992708 0.24047470370357
"GSKIP" 1.4007789095507 4.93573406112247 0.00361354329862586 0.24047470370357
"RP11-302B13.5" 1.40410581724276 3.71633622060959 0.00363448969334237 0.241067758434904
"PROSER3" -1.40927029055453 4.23109873477931 0.00369070372502393 0.241355281743611
"PPP4R2" 1.39852057632933 6.2682446056941 0.00369306672502353 0.241355281743611
"ARHGEF5" 1.41176901165621 3.00975970444042 0.00369457314223379 0.241355281743611
"SREK1IP1" 1.4012238932722 6.99247428617947 0.00369865260100214 0.241355281743611
"MSH5-SAPCD1" 1.40248127679829 3.89024394523472 0.00371459109210908 0.241355281743611
"DYNLT1" 1.40286552904752 3.98285174640093 0.0037284438416691 0.241355281743611
"CAPZA1" 1.41000084902352 3.06126091136149 0.00372857540598324 0.241355281743611
"CARD14" 1.39884624393527 4.87059084634345 0.00373521728024159 0.241355281743611
"TBC1D16" 1.39958162816991 3.82546744334602 0.00376754422993885 0.24258840388044
"TMEM239" 1.38949162323654 5.04874436748398 0.00378239407000043 0.24258840388044
"TBKBP1" 1.39694426750272 6.86097933930131 0.00379517005932438 0.24258840388044
"MRAS" 1.39558724600603 6.45376822398545 0.00380323342690205 0.24258840388044
"C2orf78" 1.38532286713731 5.89603818633558 0.0038220700440947 0.24258840388044
"OR7G1" 1.40296410735402 4.71112818450093 0.00382696498558329 0.24258840388044
"C15orf65" 1.39961887388486 4.1541358226672 0.00386038382057963 0.243143315043538
"USP17L21" 1.38285674356822 5.88653365322439 0.00387643116964218 0.243143315043538
"EPB41L3" 1.39333898748297 6.80520163081086 0.00387964564029855 0.243143315043538
"AGPAT3" 1.39050441254976 4.91490401785021 0.00388427241844801 0.243143315043538
"TGFB3" 1.38239227520548 5.09576606799392 0.00392627041048491 0.244319190506829
"NPFF" 1.38848152503048 6.23643118051469 0.00392745141746288 0.244319190506829
"CPED1" 1.40116788620766 4.52583485087839 0.00398036913169331 0.246844501786219
"CDC20B" 1.44264623983502 0.902291155222674 0.00401937657635119 0.248494235187935
"TMEM62" 1.39794630795164 2.9437711117672 0.00405056147522326 0.249651682800607
"TMEM135" 1.39819765490476 2.75308926579185 0.00412030399225601 0.252577569719553
"PCDHB8" 1.42926217198443 1.21344478948006 0.00412587006126533 0.252577569719553
"CATSPERD" 1.39629045562149 4.39704038225149 0.00414711810646162 0.252577569719553
"RNF224" 1.3826169507744 7.57800986604499 0.00415704070826405 0.252577569719553
"KLF13" 1.38175763533529 6.66541103432487 0.00416578137507474 0.252577569719553
"RHOBTB3" 1.42643119691369 1.25008839957199 0.00417368956004055 0.252577569719553
"NT5C1A" 1.39568013616747 2.68722866942609 0.00420206118209262 0.253528576923185
"RABIF" 1.37027606058014 5.97729638105823 0.0042670321345809 0.256675437500871
