"logFC" "logCPM" "PValue" "FDR"
"FMNL3" -1.20704187476149 5.8961998346829 0.0114513713379241 0.959759076443338
"RASL12" 1.20749562945835 5.99326921973037 0.0115104415912066 0.960690231306081
"ZNF613" -1.21536086886708 6.91580192696264 0.0116040454731528 0.962294974582082
"KAAG1" -1.36047087157331 -0.887406288691568 0.0118068980452794 0.962294974582082
"NAA25" 1.20149105295954 5.89295088650341 0.0118989981215105 0.962294974582082
"CHSY3" -1.20959755612859 5.01840348006714 0.0119932417815645 0.962294974582082
"CPXM1" -1.20758995587608 7.16478322960505 0.012051777462703 0.962294974582082
"AC171558.1" -1.20624671125354 7.25981730054552 0.0120548692846102 0.962294974582082
"RP11-231C14.4" 1.21256027235428 3.81048051107303 0.012075562672824 0.962294974582082
"ERO1B" 1.20401013413131 5.2559555280718 0.0122239569557512 0.962294974582082
"FSTL4" -1.1961691276798 5.50946732783936 0.0123454948006626 0.962294974582082
"ARHGEF12" 1.20769235191074 5.15119888799595 0.0123556932581813 0.962294974582082
"OR4K17" -1.19238667735085 5.66068510728121 0.0124755361082796 0.962294974582082
"ATM" -1.19956546185309 7.29147278458354 0.0125146323580353 0.962294974582082
"LRRN4CL" -1.20055251156167 5.34710182805597 0.0125242799373507 0.962294974582082
"OR4K5" 1.1904423579576 5.68934615491726 0.0125400557099192 0.962294974582082
"PPFIA4" 1.2025138106655 4.75312310212422 0.0125507843686536 0.962294974582082
"HFE" -1.20028363370115 7.42051532275973 0.012559246212951 0.962294974582082
"DCDC2B" -1.19429950494229 5.63932450763426 0.0125673006078502 0.962294974582082
"ZKSCAN8" -1.18903080364333 5.77557840913971 0.0125794797823567 0.962294974582082
"ZNF354A" 1.21118097424545 3.87735100852407 0.0126875335249237 0.962294974582082
"ATP5L" 1.20505682732995 4.27851044104195 0.0127080799359259 0.962294974582082
"HLX" -1.20433014004649 3.84409438711948 0.0127451772305172 0.962294974582082
"NEDD4" -1.19995511961476 5.04968484238846 0.0127507567325578 0.962294974582082
"NMNAT1" 1.24479515195733 0.941374639258625 0.0129639929033506 0.962294974582082
"CIPC" -1.20368014502924 3.20095585739287 0.0130388279836591 0.962294974582082
"CDIP1" 1.20011176266273 3.56502175360602 0.0130723140309811 0.962294974582082
"ARHGEF9" -1.19852091751961 4.04840459757424 0.0131045401426926 0.962294974582082
"CABP7" -1.18708622429183 8.10279262351399 0.0131987502873661 0.962294974582082
"HNRNPU" -1.19262579071424 6.65104393688826 0.0132111568013641 0.962294974582082
"CD36" 1.19071186541877 7.19712393134947 0.0132519896658182 0.962294974582082
"CD55" 1.18903805537286 7.14450087366324 0.0132531137631574 0.962294974582082
"SCD5" -1.22311739896482 1.8754376669498 0.0132761025653379 0.962294974582082
"UGGT2" -1.18469067248152 6.3233202159913 0.0133613959055312 0.962294974582082
"HIGD1B" -1.18051184883161 5.56861361090994 0.0134075884106146 0.962294974582082
"COL4A1" 1.18099819811866 6.04734841143848 0.0134246851799211 0.962294974582082
"AP2A1" -1.18026715303182 5.63694330039401 0.0134548039980868 0.962294974582082
"SCGB1D2" 1.19472634214131 3.53964596521703 0.013474088561081 0.962294974582082
"DOLPP1" 1.17933400377439 5.76716239867377 0.0134977623482899 0.962294974582082
"TRIM51" 1.17599227071654 5.71576456320365 0.0135123676391977 0.962294974582082
"PIGY" -1.19297582035052 4.40492705886864 0.0135597940864024 0.962294974582082
"ZNF684" 1.19224333474116 4.21798757528377 0.0135715852905384 0.962294974582082
"PRR20E" -1.18374711554679 5.25660086628324 0.0136181862846908 0.962294974582082
"SPIRE1" 1.19044446137962 3.95293079522896 0.0136561496372173 0.962294974582082
"NBEAL2" -1.19589675881074 3.04872615682326 0.0136895899132692 0.962294974582082
"HIST3H2BB" 1.18791277592844 6.73286794132045 0.0137069468051038 0.962294974582082
"TAF8" -1.1757500782815 5.87559095139496 0.0137358642160967 0.962294974582082
"HMCES" -1.19294945674342 3.33197415056705 0.0137791255337685 0.962294974582082
"ATP5S" -1.18332995137905 5.28960129278392 0.0138749230810597 0.962294974582082
"OPN1MW2" 1.1747093283965 6.0005922482158 0.0138804212090564 0.962294974582082
"TMEM189" 1.1844276074991 6.79747996880104 0.0138836427364696 0.962294974582082
"KIAA0368" -1.21283168343719 1.78881729265607 0.0139976557898715 0.965758718455518
"PRKCB" 1.18913814551865 3.380668116217 0.0140465573505669 0.965758718455518
"ANGPTL3" 1.18246894990486 5.09637809715223 0.0141957906634718 0.965758718455518
"ZNF608" -1.17916158507672 6.94412195365418 0.0142424066427192 0.965758718455518
"SON" -1.18416021586334 3.61269536475431 0.014300456921113 0.965758718455518
"TMED4" 1.17833524461496 6.68395804964479 0.0143044307839884 0.965758718455518
"SEPT5" 1.17749923863449 5.07565493419299 0.0143189229652222 0.965758718455518
"FAM3A" 1.19576562480809 2.51387473800968 0.0143301919830463 0.965758718455518
"RHEB" -1.17978842099241 4.63754408694356 0.0143675352253879 0.965758718455518
"UBE2U" -1.16745238912737 5.85166907640119 0.0145593069038248 0.969265801855815
"ATXN7L3" -1.16989298983618 5.51499816348635 0.0145645271122806 0.969265801855815
"MANSC4" 1.18167835357303 3.78838291030196 0.0145648747620488 0.969265801855815
"HRCT1" -1.17404811706521 5.11123330560608 0.014691189656417 0.974434503336721
"AKAP6" -1.17297424649279 6.62856275334551 0.014948360209849 0.979482468749062
"MYO1C" 1.23531208494357 0.386673989523934 0.0150614232612506 0.979482468749062
"RBM18" 1.16794378192088 6.52445852141901 0.0151339917513876 0.979482468749062
"KCNG2" 1.18750928452659 2.26566183710971 0.0151481442064684 0.979482468749062
"SCAND1" 1.16996910843336 3.6416249857556 0.0153670717299081 0.979482468749062
"SLC6A12" 1.1708043901719 3.59785207325924 0.0154259203287963 0.979482468749062
"RP11-226E21.4" 1.17033728771521 3.60049460418562 0.0155304310973089 0.979482468749062
"OR51H1" 1.16783255019232 4.69320140205492 0.0155612840598765 0.979482468749062
"AJAP1" -1.16373951759905 4.65069772479892 0.0156662479415366 0.979482468749062
"FAM187B" -1.17318884946108 2.9048133651043 0.0156762870551376 0.979482468749062
"RP11-831H9.11" -1.16881179909508 4.33593248493973 0.0156884552323838 0.979482468749062
"C12orf56" 1.16356848857419 6.65950483238049 0.0157445017375713 0.979482468749062
"SPATA19" -1.15619800315625 5.2641227794723 0.0158857287415696 0.979482468749062
"ZNF253" -1.163067280507 6.66525812297897 0.0159136450202675 0.979482468749062
"NAB2" 1.16414908596253 3.42799886360109 0.015952100780405 0.979482468749062
"TMEM35B" -1.14858898705864 6.12113125256329 0.0159635778672554 0.979482468749062
"AC004813.1" -1.15539308629971 6.32663433426205 0.01600593916701 0.979482468749062
"IKBIP" -1.16054043650538 6.74110212156649 0.0160211169516887 0.979482468749062
"OVOS2" -1.17911043738852 2.15448493375749 0.0160971441550659 0.979482468749062
"LRRC49" 1.15549233842667 7.22446938823078 0.0161944523903624 0.979482468749062
"SLC40A1" -1.15198287658148 5.2720651518811 0.0162990983685822 0.979482468749062
"GTF2I" 1.15978624046247 4.08152487260568 0.0163110065745923 0.979482468749062
"CNIH2" -1.15456960697626 6.99555670877026 0.0163432908058731 0.979482468749062
"U2AF1L4" -1.15868095771966 4.26665833256336 0.0164474184883393 0.979482468749062
"NUDT10" 1.14773544933447 5.36112138297893 0.0164888691297792 0.979482468749062
"RAD51" 1.15444974142988 6.34410553441465 0.0164945551690569 0.979482468749062
"TRIP4" 1.15325416771807 6.47164433263152 0.0165050132322524 0.979482468749062
"RP11-111M22.2" -1.17229908743321 2.29263701397053 0.0165059929875996 0.979482468749062
"KIAA1211L" 1.15370265359008 6.6789925015791 0.0165177224139068 0.979482468749062
"SYT3" -1.15348435866651 4.67880255505286 0.0165235837411079 0.979482468749062
"SWAP70" 1.14999230984189 7.01884630489935 0.0165689011693013 0.979482468749062
"WASL" 1.15855285664691 3.44357303784412 0.0165791220491388 0.979482468749062
"CRH" -1.14785833403789 7.10857479548107 0.0168594529685758 0.979482468749062
"RP11-411B6.6" -1.14814470954181 6.90703404032179 0.0169572255388032 0.979482468749062
"DDX41" 1.15075557104018 3.73870714347717 0.0170048874407438 0.979482468749062
"HSPBAP1" 1.15387516765052 4.55777672777371 0.0170495926704968 0.979482468749062
"P2RX5-TAX1BP3" 1.15170868625233 3.98457924287864 0.0171793457711917 0.979482468749062
